country,variable,value
TCD,WorkLifeBalance,0.0877673913388199
TGO,WorkLifeBalance,0.0728628218258403
THA,WorkLifeBalance,0.0906581188267525
TJK,WorkLifeBalance,0.0667327327327327
TKM,WorkLifeBalance,0.0745879120879121
TON,WorkLifeBalance,0.0944741532976827
TTO,WorkLifeBalance,0.0823840385041777
TUN,WorkLifeBalance,0.0820162809890286
TUR,WorkLifeBalance,0.0931702640787471
TUV,WorkLifeBalance,0.120225510923185
TWN,WorkLifeBalance,0.0913158859343586
TZA,WorkLifeBalance,0.0939319804936853
UGA,WorkLifeBalance,0.0915207821295806
UKR,WorkLifeBalance,0.0922478925538459
URY,WorkLifeBalance,0.0975972960877624
USA,WorkLifeBalance,0.09821045246735
UZB,WorkLifeBalance,0.0822527571221691
VCT,WorkLifeBalance,0.0779220779220779
VEN,WorkLifeBalance,0.0953798932216986
VGB,WorkLifeBalance,0.107113161229015
VIR,WorkLifeBalance,0.0977867794181109
VNM,WorkLifeBalance,0.0828848762616427
VUT,WorkLifeBalance,0.0958333333333333
WLF,WorkLifeBalance,0.111958569312893
YEM,WorkLifeBalance,0.0717703349282297
ZAF,WorkLifeBalance,0.103019605213469
ZMB,WorkLifeBalance,0.0619813217042853
ZWE,WorkLifeBalance,0.0684600283437493
